Course,Marital status,Displaced,Tuition fees up to date,Gender,Scholarship holder,Daytime/evening attendance,Curricular units 2nd sem (grade),Curricular units 1st sem (grade),Age at enrollment,Target
15,1,0,1,0,1,1,12.5,13.428571428571429,18,0
12,1,1,1,0,1,1,15.11111111111111,14.868571428571428,18,0
12,1,1,1,0,0,1,13.21875,13.03,18,0
14,1,1,1,0,0,1,12.333333333333334,14.571428571428571,19,0
10,1,1,1,0,0,1,11.25,11.0,18,0
12,1,0,1,0,1,1,13.3675,13.3675,25,0
12,1,1,1,0,1,1,12.825714285714286,12.808333333333332,19,0
12,1,1,1,0,0,1,13.8875,13.918571428571427,18,0
8,1,1,1,0,0,1,12.8,13.0,19,0
12,2,0,1,0,0,1,13.683333333333332,13.683333333333332,18,0
6,1,0,1,0,0,1,12.0,13.0,24,1
15,1,1,1,0,0,1,11.2,12.8,21,0
11,1,1,1,0,1,1,12.166666666666666,13.571428571428571,18,0
10,1,1,1,0,0,1,13.166666666666666,13.166666666666666,18,0
5,2,0,1,0,1,1,14.5,15.0,20,0
5,1,1,1,0,0,1,11.4,12.666666666666666,19,0
15,1,1,1,0,1,1,13.142857142857142,13.857142857142858,19,1
12,1,1,1,0,0,1,14.9625,14.692857142857145,30,0
12,1,0,1,0,0,1,14.035,14.035,18,0
6,1,1,1,0,0,1,14.0,11.0,18,0
15,1,1,1,0,1,1,13.333333333333334,13.333333333333334,18,0
12,1,0,1,0,0,1,12.33,11.7725,20,0
11,1,0,1,0,0,1,0.0,0.0,19,1
11,1,1,1,0,0,1,0.0,0.0,19,1
2,1,1,0,0,0,1,0.0,0.0,19,1
11,1,1,1,0,1,1,12.0,12.285714285714286,18,0
16,1,1,1,0,0,1,13.166666666666666,12.166666666666666,19,0
12,1,0,1,0,0,1,14.805714285714286,14.805714285714286,25,0
10,1,1,1,0,0,1,11.714285714285714,10.6,19,1
10,1,1,1,0,1,1,12.666666666666666,12.833333333333334,19,0
14,1,1,1,0,1,1,13.8,13.0,20,0
12,1,1,1,0,1,1,13.7125,12.725,20,0
6,1,1,1,0,0,1,10.333333333333334,11.25,19,0
4,1,1,1,0,0,1,13.461538461538462,13.818181818181818,31,0
6,1,0,1,0,0,1,13.0,12.333333333333334,20,0
14,1,1,1,0,0,1,15.4,13.666666666666666,18,0
6,1,1,1,0,1,1,12.142857142857142,14.833333333333334,20,0
14,1,0,1,0,1,1,13.125,11.2,19,1
9,1,0,1,0,1,1,12.2,11.4,21,0
12,1,1,1,0,0,1,13.244444444444444,13.135,18,0
5,1,1,1,0,0,1,11.4,13.0,21,1
10,1,0,1,0,0,1,12.5,13.5,20,0
14,1,1,1,0,1,1,14.5,13.5,18,0
9,1,1,1,0,1,1,13.0,10.75,18,0
10,1,1,1,0,1,1,11.833333333333334,11.333333333333334,18,0
6,1,1,1,0,1,1,13.285714285714286,13.0,21,0
12,1,0,1,0,0,1,13.966666666666669,13.966666666666669,18,0
12,1,1,1,0,1,1,14.14125,14.14125,18,0
11,1,1,1,0,1,1,11.75,11.6,20,0
12,2,0,1,0,1,1,14.6625,14.6625,32,0
12,1,1,1,0,1,1,12.66875,12.993333333333334,23,0
3,1,0,1,0,0,0,12.8,12.2,18,0
2,1,1,1,0,0,1,0.0,0.0,34,1
9,1,0,1,0,0,1,11.8,12.2,21,0
11,1,1,1,0,1,1,0.0,0.0,20,1
10,1,1,1,0,0,1,11.666666666666666,11.333333333333334,18,0
6,1,1,1,0,0,1,13.1,13.857142857142858,18,0
15,1,0,1,0,0,1,13.333333333333334,12.857142857142858,18,0
3,1,1,1,0,0,0,0.0,10.0,24,1
9,1,0,0,0,0,1,11.384615384615383,10.214285714285714,32,0
11,1,1,0,0,0,1,10.333333333333334,11.285714285714286,24,1
10,1,0,1,0,1,1,0.0,13.833333333333334,18,1
11,1,0,1,0,0,1,12.6,12.857142857142858,28,0
16,1,1,1,0,1,1,12.0,11.666666666666666,18,1
16,1,1,0,0,0,1,0.0,0.0,24,1
6,1,0,1,0,0,1,13.2,14.4,19,0
6,1,1,1,0,1,1,12.0,14.333333333333334,18,0
2,1,1,1,0,0,1,0.0,0.0,18,0
15,1,0,1,0,0,1,0.0,0.0,22,1
16,1,0,1,0,1,1,12.666666666666666,12.333333333333334,18,0
16,5,0,1,0,0,1,10.6,13.2,33,1
16,2,0,0,0,0,1,0.0,0.0,32,1
10,1,1,1,0,0,1,13.285714285714286,11.5,20,0
11,1,1,1,0,0,1,12.2,12.6,24,0
12,1,0,1,0,0,1,14.22222222222222,13.542857142857144,19,0
15,1,1,1,1,1,1,13.833333333333334,13.666666666666666,19,0
4,1,1,0,1,0,1,0.0,0.0,27,1
16,1,0,0,0,0,1,0.0,0.0,30,1
2,1,1,1,1,0,1,0.0,0.0,21,1
5,1,1,1,1,0,1,12.285714285714286,11.5,19,0
12,1,0,1,1,0,1,12.9125,11.828571428571427,18,0
2,1,1,1,1,0,1,0.0,0.0,21,0
12,1,1,1,0,1,1,12.966666666666669,12.966666666666669,19,0
15,1,1,1,1,0,1,13.666666666666666,13.833333333333334,18,0
12,1,1,1,0,0,1,14.36875,14.125714285714285,19,0
6,1,1,1,0,0,1,12.25,12.666666666666666,26,0
9,1,1,1,1,0,1,10.0,10.0,22,1
8,2,0,1,0,0,1,12.0,11.5,33,1
14,1,0,1,0,0,1,11.5,11.6,20,0
10,1,1,1,0,1,1,11.666666666666666,12.5,18,0
16,1,1,0,0,0,1,11.0,11.666666666666666,20,1
11,1,1,1,1,0,1,13.5,13.666666666666666,18,0
11,1,1,1,0,0,1,12.166666666666666,12.5,19,0
6,1,1,1,0,0,1,12.8,13.0,21,0
12,1,0,1,0,0,1,12.842857142857143,12.783333333333331,20,0
12,1,1,1,0,0,1,0.0,0.0,19,1
13,1,1,1,0,0,1,11.225,13.5,20,1
12,1,1,1,0,0,1,15.125,13.457142857142856,18,0
12,1,1,1,0,0,1,13.44285714285714,13.44285714285714,19,0
10,1,0,1,0,0,1,10.833333333333334,11.0,18,0
10,1,1,1,0,1,1,12.285714285714286,11.333333333333334,18,0
15,1,1,1,0,0,1,0.0,10.0,18,1
13,1,1,1,0,1,1,14.0625,12.214285714285714,18,0
5,1,1,1,0,1,1,13.5,14.166666666666666,19,0
4,1,0,1,0,1,1,12.636363636363637,12.846153846153848,24,0
9,1,1,1,0,1,1,11.25,12.8,21,0
6,1,0,0,0,0,1,12.0,13.0,20,1
12,1,1,1,0,1,1,13.666666666666666,13.371428571428572,19,0
13,1,1,1,0,1,1,13.3875,13.385714285714286,19,0
12,1,1,1,0,0,1,13.328571428571427,13.328571428571427,18,0
6,1,1,1,0,0,1,11.0,14.0,19,0
9,1,1,1,0,0,1,13.2,12.6,21,0
16,1,1,1,0,1,1,15.0,14.0,19,0
11,1,1,1,0,1,1,12.666666666666666,13.428571428571429,18,0
5,1,1,1,0,1,1,12.5,13.0,17,0
9,1,1,0,1,0,1,12.333333333333334,10.0,23,1
14,1,1,1,0,0,1,11.77777777777778,12.833333333333334,19,0
12,1,1,1,0,0,1,12.916666666666666,12.916666666666666,18,0
14,1,1,1,0,0,1,13.8,13.285714285714286,20,0
6,1,1,1,0,1,1,13.8,14.6,19,0
10,1,1,1,0,1,1,13.666666666666666,14.0,18,0
10,1,0,1,0,1,1,15.0,14.142857142857142,19,0
10,1,1,1,0,0,1,12.333333333333334,11.666666666666666,19,0
12,1,1,1,0,0,1,14.3775,14.3775,18,0
12,1,1,1,0,0,1,13.042857142857144,12.5,18,0
12,1,1,1,0,1,1,14.15,14.15,19,0
12,1,0,1,0,1,1,12.471428571428572,12.471428571428572,19,0
12,1,0,1,0,0,1,14.15,14.15,19,0
12,1,1,1,0,0,1,14.0475,14.072222222222225,21,0
15,1,1,1,0,0,1,14.666666666666666,14.857142857142858,18,0
15,1,0,1,0,1,1,13.166666666666666,14.285714285714286,19,0
15,1,0,0,0,0,1,0.0,0.0,18,1
3,1,0,1,0,0,0,0.0,0.0,30,1
8,1,1,1,0,0,1,15.166666666666666,15.0,18,1
12,1,1,1,0,1,1,12.633333333333333,12.633333333333333,20,0
14,1,0,0,0,0,1,12.6,11.2,25,1
12,1,1,1,0,0,1,14.233333333333334,14.233333333333334,18,0
12,1,0,1,0,0,1,15.7,15.7,18,0
12,1,1,1,0,0,1,15.2,15.2,18,0
16,1,1,0,0,0,1,15.6,16.333333333333332,29,1
8,1,0,1,0,0,1,12.857142857142858,12.5625,20,0
12,1,0,1,0,0,1,0.0,0.0,26,1
10,1,1,1,0,0,1,12.0,12.4,21,0
12,1,0,1,0,1,1,13.78125,13.78125,19,0
11,1,1,1,0,0,1,11.666666666666666,12.166666666666666,19,1
3,1,0,1,0,0,0,12.0,10.8,20,0
12,1,1,1,0,1,1,14.28625,13.26,18,0
15,1,1,0,0,0,1,10.666666666666666,12.0,20,1
10,1,0,1,0,1,1,14.428571428571429,11.875,20,0
15,1,1,1,0,0,1,13.2,13.333333333333334,18,0
6,1,1,1,0,0,1,13.0,14.428571428571429,22,0
4,1,1,1,0,1,1,14.333333333333334,15.0,19,0
13,1,1,1,0,0,1,16.8,15.155555555555557,18,0
10,1,1,1,0,0,1,11.857142857142858,10.666666666666666,20,0
16,1,1,1,0,0,1,11.25,11.0,18,1
14,1,1,1,0,0,1,0.0,0.0,21,1
10,1,0,1,0,0,1,12.0,12.285714285714286,19,0
12,1,1,1,0,0,1,12.82875,12.82875,18,1
15,1,1,1,0,0,1,14.4,12.666666666666666,18,0
6,1,1,0,0,1,1,0.0,13.0,21,1
9,1,0,1,0,0,1,12.4,10.875,19,0
9,1,1,1,0,1,1,11.6,12.8,19,0
10,1,1,1,0,0,1,0.0,11.285714285714286,19,1
2,1,0,1,0,0,1,0.0,0.0,18,0
11,1,0,1,0,1,1,10.0,0.0,19,1
12,1,1,1,0,1,1,13.744444444444444,13.766666666666666,20,1
12,1,1,0,0,0,1,12.758333333333333,12.758333333333333,18,1
2,1,1,1,0,1,1,0.0,0.0,19,1
5,1,1,1,0,0,1,13.25,12.666666666666666,18,0
10,1,0,1,0,1,1,12.0,12.25,19,0
9,1,1,1,0,0,1,12.2,11.333333333333334,20,0
12,1,1,1,0,1,1,13.05,13.507142857142856,19,0
12,1,1,1,0,0,1,13.614285714285714,13.614285714285714,18,0
11,1,0,1,0,0,1,0.0,0.0,25,1
5,1,1,0,0,0,1,12.166666666666666,11.5,18,0
15,1,1,1,0,0,1,12.5,12.333333333333334,19,0
13,1,1,1,0,1,1,14.4375,11.971428571428572,19,0
9,1,0,0,0,1,1,11.5,13.0,20,1
6,1,1,1,0,0,1,11.285714285714286,13.5,20,0
10,1,1,1,0,0,1,13.285714285714286,12.166666666666666,21,0
2,1,1,1,0,0,1,0.0,0.0,19,0
5,1,0,1,0,1,1,12.833333333333334,13.4,19,0
11,1,1,1,0,0,1,12.5,12.0,18,0
6,1,1,1,0,0,1,14.8,14.2,21,0
10,1,0,1,0,1,1,14.428571428571429,12.125,20,0
16,1,1,1,0,0,1,13.285714285714286,13.857142857142858,20,0
12,1,1,1,0,0,1,13.125555555555556,14.283333333333337,19,0
10,1,0,1,0,0,1,13.0,13.272727272727272,21,0
5,1,1,1,0,0,1,15.142857142857142,14.666666666666666,19,0
12,1,0,1,0,1,1,15.092,15.114999999999998,19,0
6,1,1,1,0,0,1,13.142857142857142,15.0,22,0
16,1,0,1,0,0,1,14.333333333333334,13.2,21,0
11,1,1,1,0,1,1,10.333333333333334,11.0,18,1
12,1,0,1,0,1,1,14.565714285714288,14.565714285714288,20,0
14,1,1,0,0,0,1,10.75,12.0,18,1
10,1,0,1,0,0,1,0.0,0.0,20,1
12,1,1,1,0,0,1,13.775,13.796666666666669,23,0
15,1,1,1,0,0,1,15.333333333333334,14.833333333333334,18,0
10,1,1,1,0,0,1,13.833333333333334,12.833333333333334,20,0
12,1,1,1,0,1,1,14.962857142857144,14.962857142857144,18,0
9,1,1,1,0,0,1,11.2,12.0,20,0
12,1,1,1,0,0,1,12.8,12.4,18,0
14,1,1,1,0,0,1,17.166666666666668,15.571428571428571,20,0
12,1,1,1,0,0,1,13.714285714285714,13.714285714285714,19,0
6,1,0,1,0,0,1,12.166666666666666,13.142857142857142,21,0
5,2,0,1,0,0,1,11.0,15.0,33,0
6,1,0,0,0,0,1,0.0,13.0,24,1
10,1,0,1,0,1,1,12.75,12.0,20,0
2,1,1,1,0,0,1,0.0,0.0,18,0
5,1,1,1,0,0,1,14.166666666666666,15.166666666666666,18,0
3,1,0,1,0,0,0,10.5,12.0,29,1
12,1,0,1,0,0,1,14.772727272727272,13.642857142857142,18,0
15,1,1,1,0,0,1,12.714285714285714,12.666666666666666,19,0
2,1,1,1,0,0,1,0.0,0.0,19,1
10,1,0,1,0,1,1,10.5,10.8,18,0
12,1,0,1,0,1,1,13.063636363636364,14.25,19,0
16,1,0,1,0,0,1,12.9,12.153846153846152,20,1
11,1,1,1,0,1,1,12.333333333333334,12.25,19,0
12,1,1,1,0,1,1,13.40375,13.40375,18,0
11,1,0,1,0,1,1,12.666666666666666,11.333333333333334,19,0
15,1,0,1,1,0,1,12.333333333333334,12.2,20,1
12,1,1,1,1,0,1,0.0,0.0,18,1
2,1,1,1,1,1,1,0.0,0.0,19,0
9,1,1,1,1,0,1,10.0,11.0,19,1
13,1,0,1,1,0,1,0.0,0.0,24,1
3,1,1,0,1,0,0,0.0,12.5,29,1
12,1,0,1,1,0,1,12.6,11.294444444444444,24,0
11,1,1,1,1,0,1,12.5,11.2,19,0
5,1,1,1,1,0,1,11.8,13.2,18,0
9,1,1,0,1,0,1,0.0,0.0,18,1
15,1,1,0,1,0,1,0.0,0.0,18,1
12,1,1,1,1,0,1,13.1,13.1,18,0
5,1,1,1,1,0,1,13.166666666666666,13.5,19,0
10,1,0,1,1,0,1,13.0,11.571428571428571,19,1
4,1,1,1,1,0,1,15.166666666666666,15.285714285714286,21,0
13,1,0,1,1,0,1,13.6,13.433333333333332,18,0
9,1,1,1,1,0,1,11.0,11.6,19,1
15,1,0,1,1,0,1,13.5,14.666666666666666,25,0
5,1,1,1,1,0,1,14.666666666666666,14.666666666666666,22,0
12,1,0,1,1,0,1,12.742857142857144,12.742857142857144,24,0
12,1,1,1,1,0,1,13.12857142857143,11.975,19,0
2,1,0,0,1,0,1,0.0,0.0,20,1
12,1,1,1,1,1,1,14.935714285714283,14.935714285714283,19,0
11,1,1,1,1,0,1,10.0,10.5,19,1
14,1,1,1,1,0,1,13.0,13.333333333333334,19,0
4,1,0,1,1,0,1,0.0,0.0,23,1
5,1,0,1,1,0,1,10.75,11.833333333333334,19,0
2,1,1,1,1,0,1,0.0,0.0,19,0
2,1,1,1,1,0,1,0.0,0.0,18,1
9,1,0,1,1,0,1,0.0,10.0,28,1
11,1,1,1,1,0,1,11.666666666666666,11.5,20,1
2,1,1,1,1,1,1,0.0,0.0,21,0
11,1,0,0,1,0,1,0.0,0.0,24,1
11,1,0,1,1,0,1,12.2,13.0,28,0
12,1,1,1,1,1,1,13.90625,13.462857142857144,18,0
10,1,1,1,1,0,1,13.666666666666666,12.333333333333334,21,0
7,1,1,0,1,0,1,0.0,0.0,23,1
8,1,1,1,1,0,1,13.25,13.6,18,0
10,1,0,1,1,0,1,14.0,12.333333333333334,22,1
2,1,1,1,1,0,1,12.25,11.454545454545457,25,1
6,1,0,1,1,0,1,14.4,13.5,27,1
17,1,0,0,1,0,0,0.0,11.0,31,1
1,1,1,0,1,0,1,12.25,12.363636363636363,25,1
5,1,0,1,1,0,1,12.666666666666666,12.0,28,1
9,1,0,1,1,0,1,11.5,0.0,22,1
11,1,0,1,1,0,1,0.0,13.5,34,1
4,1,0,0,1,0,1,15.0,15.090909090909092,28,1
9,1,1,1,1,0,1,0.0,0.0,19,1
12,1,0,1,1,0,1,10.666666666666666,12.65,18,1
17,2,1,0,1,0,0,0.0,0.0,33,1
5,1,1,1,1,1,1,12.8,13.333333333333334,23,0
17,1,0,0,1,0,0,10.5,11.666666666666666,22,1
15,1,1,1,1,0,1,12.75,13.333333333333334,23,0
4,1,0,1,1,0,1,12.307692307692308,13.058823529411764,28,0
11,1,0,0,1,0,1,10.0,11.833333333333334,21,1
10,1,0,1,1,0,1,11.8,12.4,21,0
11,1,0,1,1,1,1,14.428571428571429,13.625,22,0
17,1,0,1,1,0,0,0.0,0.0,31,1
7,1,0,1,1,0,1,13.5,15.0,30,1
10,1,0,1,1,0,1,11.0,10.8,19,0
9,1,0,1,1,0,1,11.333333333333334,13.666666666666666,22,1
15,1,0,1,1,0,1,13.333333333333334,12.833333333333334,19,0
2,1,0,0,1,0,1,0.0,0.0,21,1
14,1,0,1,1,0,1,13.428571428571429,15.125,19,0
9,1,1,1,1,0,1,10.0,0.0,22,1
10,1,0,1,1,0,1,11.0,11.4,22,0
10,1,0,1,1,0,1,11.0,12.25,19,0
11,1,0,0,1,0,1,0.0,0.0,26,1
9,1,0,1,1,0,1,0.0,0.0,20,1
8,1,1,0,1,0,1,0.0,13.0,18,1
12,1,0,1,1,0,1,0.0,0.0,18,1
7,1,0,1,1,1,1,14.2,13.0,18,0
10,1,0,1,1,1,1,14.0,13.857142857142858,19,0
12,1,0,1,1,0,1,12.4875,13.391666666666666,18,0
9,1,1,1,1,1,1,0.0,12.75,18,1
8,1,1,1,1,0,1,14.6,14.5,22,0
10,1,0,1,1,0,1,12.166666666666666,12.166666666666666,19,0
8,1,1,1,1,0,1,15.6,15.4,18,1
7,1,0,0,1,0,1,16.0,13.333333333333334,31,1
17,1,0,1,1,0,0,0.0,0.0,28,1
5,1,0,1,1,0,1,0.0,0.0,19,1
11,1,0,1,1,0,1,14.714285714285714,13.714285714285714,20,0
17,2,1,1,1,0,0,13.0,11.0,31,1
10,1,1,1,1,0,1,10.5,10.166666666666666,21,0
7,2,0,1,1,0,1,0.0,10.0,34,1
2,1,1,1,1,1,1,0.0,0.0,18,0
4,1,1,1,1,0,1,0.0,0.0,31,1
4,1,0,1,1,0,1,12.4,13.333333333333334,34,0
2,1,1,1,1,1,1,0.0,0.0,18,1
14,1,0,1,1,1,1,14.333333333333334,13.571428571428571,18,0
5,1,1,1,1,1,1,11.166666666666666,12.833333333333334,19,0
8,1,0,1,1,0,1,0.0,0.0,25,1
7,1,1,1,1,0,1,13.333333333333334,14.5,20,1
17,1,0,1,1,0,0,13.0,13.0,23,0
12,1,0,1,1,0,1,11.50625,12.12142857142857,19,0
6,1,1,1,1,1,1,13.75,14.22222222222222,21,0
7,1,1,1,1,0,1,15.285714285714286,12.166666666666666,20,0
14,1,0,1,1,1,1,0.0,0.0,30,1
12,1,0,1,1,0,1,13.614285714285714,13.614285714285714,19,0
8,1,1,1,1,0,1,14.3,12.857142857142858,22,0
8,1,0,1,1,0,1,14.2,14.0,18,0
14,1,1,1,1,1,1,11.8,14.75,21,0
6,1,0,1,1,0,1,0.0,0.0,18,1
14,1,1,1,1,0,1,14.285714285714286,13.625,18,0
2,1,0,1,1,0,1,0.0,0.0,19,0
4,1,1,1,1,0,1,11.875,11.8,21,1
4,1,0,1,1,0,1,14.6,15.125,31,0
11,1,1,1,1,0,1,10.5,11.5,21,1
15,1,0,1,1,0,1,0.0,0.0,27,1
9,1,1,1,1,0,1,12.8,10.333333333333334,20,0
15,1,1,1,1,0,1,14.5,13.833333333333334,19,0
8,1,1,1,1,0,1,13.666666666666666,14.0,18,0
8,1,1,1,1,0,1,13.333333333333334,18.0,29,1
2,1,1,1,1,1,1,0.0,0.0,19,0
14,1,0,0,1,0,1,11.0,13.25,21,1
9,1,0,1,1,1,1,14.75,14.25,25,0
9,1,0,0,1,0,1,0.0,0.0,32,1
17,1,0,0,1,0,0,11.333333333333334,11.25,26,1
8,1,1,1,1,1,1,12.5,13.5,18,0
11,1,0,1,1,1,1,12.857142857142858,12.666666666666666,19,0
5,1,1,1,1,1,1,12.333333333333334,15.166666666666666,19,0
7,1,0,1,1,0,1,15.142857142857142,13.166666666666666,27,1
5,1,1,1,1,0,1,11.333333333333334,14.5,21,0
2,1,1,0,1,0,1,0.0,0.0,19,0
9,1,1,1,1,1,1,12.5,10.8,18,1
10,1,0,1,1,0,1,0.0,0.0,28,1
4,2,0,0,1,0,1,12.0,11.428571428571429,25,1
4,1,0,1,1,0,1,11.6,12.5,25,1
11,1,0,1,1,0,1,0.0,0.0,26,1
9,1,1,1,1,1,1,11.5,12.75,18,0
4,1,0,1,1,0,1,0.0,0.0,25,1
15,1,1,1,1,0,1,14.571428571428571,14.428571428571429,19,0
12,1,0,1,1,0,1,11.7125,12.492857142857144,19,0
9,1,1,0,1,0,1,11.0,12.0,20,1
12,1,1,1,1,0,1,15.885714285714286,15.885714285714286,19,0
12,1,0,0,1,0,1,11.58,12.94,21,1
17,1,0,1,1,0,0,0.0,0.0,22,1
7,1,0,1,1,0,1,0.0,0.0,26,1
9,1,1,1,1,0,1,11.181818181818182,11.625,23,0
10,1,1,1,1,0,1,0.0,0.0,22,1
5,1,1,1,1,1,1,11.25,10.25,25,1
17,1,1,1,1,0,0,11.357142857142858,10.8,25,0
2,1,1,0,1,1,1,12.666666666666666,12.545454545454543,22,0
4,1,0,1,1,0,1,0.0,0.0,29,1
7,1,0,1,1,0,1,0.0,0.0,30,1
9,1,0,0,1,0,1,0.0,0.0,26,1
17,1,0,0,1,0,0,0.0,0.0,27,1
4,1,0,1,1,0,1,10.857142857142858,11.666666666666666,29,1
15,1,0,1,1,1,1,12.6,11.5,18,0
17,1,0,1,1,1,0,16.0,16.0,24,0
15,1,1,1,1,1,1,12.666666666666666,12.5,18,1
7,1,1,1,1,0,1,12.6,13.0,21,0
4,1,0,1,1,0,1,12.083333333333334,13.714285714285714,32,0
7,1,1,1,1,1,1,12.5,12.333333333333334,22,1
4,1,1,0,1,0,1,12.7,12.727272727272728,32,1
9,1,1,0,1,0,1,0.0,0.0,23,1
4,2,0,1,1,0,1,17.692307692307693,18.875,32,0
16,1,0,1,1,0,1,0.0,0.0,20,1
7,1,0,0,1,0,1,0.0,0.0,28,1
17,1,0,1,1,0,0,12.8,14.22222222222222,31,1
6,1,1,1,1,0,1,12.0,12.6,19,0
7,1,0,1,1,1,1,0.0,0.0,18,1
4,1,1,1,1,0,1,15.3,14.5,20,0
7,1,0,1,1,0,1,0.0,0.0,19,1
9,1,0,1,1,0,1,13.2,11.6,18,0
11,1,1,1,1,0,1,0.0,0.0,18,1
2,1,1,1,1,0,1,0.0,0.0,18,1
11,1,1,1,1,1,1,0.0,0.0,20,1
17,2,0,0,1,0,0,11.8,11.25,29,1
5,1,1,1,1,0,1,12.666666666666666,12.75,20,1
6,2,0,0,1,0,1,0.0,0.0,29,1
14,1,1,1,1,0,1,10.333333333333334,11.25,18,1
4,1,0,0,1,0,1,0.0,0.0,24,1
15,1,0,1,1,0,1,15.0,14.333333333333334,20,0
12,1,1,1,1,1,1,13.5,13.5,28,0
12,1,1,1,1,0,1,11.347142857142858,12.444285714285714,18,0
9,1,1,1,1,0,1,11.333333333333334,10.666666666666666,23,1
5,1,0,1,1,1,1,12.4,12.666666666666666,22,0
17,1,0,1,1,0,0,14.833333333333334,13.2,33,0
4,1,0,1,1,0,1,12.181818181818182,12.7,21,0
9,1,1,1,1,0,1,0.0,0.0,20,1
11,1,1,1,1,1,1,12.5,14.714285714285714,20,0
3,1,0,0,1,0,0,10.428571428571429,10.5,26,1
4,2,0,1,1,0,1,12.5,15.0,31,0
15,1,0,1,1,1,1,14.0,12.666666666666666,19,0
15,1,1,1,1,0,1,13.666666666666666,13.166666666666666,28,0
2,1,1,1,1,1,1,0.0,0.0,20,0
2,1,0,1,1,1,1,0.0,0.0,25,1
6,1,0,1,0,0,1,13.375,13.333333333333334,20,0
1,1,0,1,0,0,1,11.642857142857142,13.181818181818182,26,0
12,2,0,1,0,1,1,13.071428571428571,12.513333333333334,34,0
16,1,1,1,0,0,1,0.0,0.0,19,1
12,1,1,1,0,1,1,13.585714285714284,13.585714285714284,18,0
13,1,1,1,0,0,1,11.425,11.155555555555557,18,0
2,1,0,1,1,1,1,0.0,0.0,23,0
5,1,0,1,1,0,1,13.615384615384617,14.0,26,0
15,1,1,0,0,0,1,0.0,12.0,18,1
12,1,1,1,0,0,1,13.0625,13.198571428571428,19,0
6,1,0,1,0,0,1,12.0,13.5,18,0
14,1,1,1,0,0,1,12.8,13.333333333333334,19,1
5,1,0,1,0,1,1,12.0,12.166666666666666,22,0
12,1,1,1,0,1,1,12.214285714285714,12.214285714285714,18,0
11,1,0,1,0,1,1,13.0,12.666666666666666,18,0
15,1,1,1,0,1,1,13.5,12.285714285714286,18,0
11,1,1,1,0,1,1,13.0,13.0,18,0
11,1,1,1,0,0,1,11.166666666666666,12.142857142857142,18,0
12,1,1,1,0,1,1,13.085714285714284,13.875714285714285,19,0
16,1,0,1,0,0,1,0.0,0.0,20,1
10,1,1,1,0,1,1,0.0,11.666666666666666,19,1
6,1,1,1,0,0,1,11.0,13.153846153846152,18,0
5,1,1,1,0,1,1,12.833333333333334,14.5,18,1
12,1,1,1,0,1,1,13.65625,14.44142857142857,18,0
15,1,1,1,0,0,1,14.285714285714286,15.166666666666666,18,0
9,1,0,1,0,1,1,12.625,11.6,18,0
15,1,1,1,0,0,1,12.333333333333334,11.666666666666666,18,0
4,1,0,1,0,1,1,13.2,12.625,20,0
10,1,1,1,0,1,1,11.0,12.666666666666666,19,0
10,1,1,1,0,1,1,13.142857142857142,11.857142857142858,19,0
14,1,0,1,0,0,1,15.833333333333334,14.714285714285714,19,0
14,1,0,1,0,0,1,13.0,13.5,20,0
8,1,1,1,0,1,1,12.4,11.5,18,0
9,1,0,1,0,0,1,0.0,14.0,33,1
16,1,0,1,0,1,1,0.0,12.833333333333334,19,1
13,1,0,1,0,1,1,14.75,13.428571428571429,18,0
5,1,0,1,0,0,1,0.0,0.0,19,1
15,1,1,1,0,0,1,14.333333333333334,16.0,18,0
10,1,1,1,0,0,1,11.833333333333334,13.833333333333334,20,0
12,1,1,1,0,0,1,13.2325,13.2325,19,0
15,1,1,1,1,1,1,14.166666666666666,14.0,18,0
11,1,1,1,1,1,1,0.0,10.0,19,1
3,1,1,1,0,0,0,12.272727272727272,13.333333333333334,25,0
3,1,0,1,0,0,0,11.5,12.5,19,0
17,1,1,1,1,0,0,0.0,10.5,33,1
9,1,0,1,0,0,1,11.4,12.0,19,0
15,1,1,1,0,0,1,13.5,14.0,18,1
16,1,1,1,0,0,1,12.6,13.5,18,0
12,1,1,1,0,0,1,13.07375,13.07375,18,0
11,1,1,1,0,1,1,13.333333333333334,14.0,20,0
10,1,0,1,1,0,1,13.428571428571429,12.333333333333334,21,0
12,1,0,1,0,1,1,14.788888888888888,13.464285714285714,18,0
15,1,1,1,0,1,1,14.666666666666666,13.666666666666666,18,0
12,1,0,1,0,0,1,14.4025,14.4025,18,0
12,1,1,1,0,0,1,16.3875,15.46875,31,0
10,1,0,1,0,0,1,14.166666666666666,12.625,23,0
12,1,1,1,0,0,1,14.983333333333334,14.983333333333334,19,0
15,1,1,1,0,1,1,13.0,15.0,20,0
6,1,1,1,0,0,1,11.0,11.5,32,1
11,1,1,1,0,0,1,10.0,10.5,24,1
12,1,1,1,0,0,1,13.983333333333334,13.983333333333334,18,0
10,1,0,1,0,0,1,12.833333333333334,13.0,18,0
10,1,1,1,0,1,1,13.0,13.666666666666666,18,0
4,1,1,0,0,0,1,0.0,0.0,27,1
9,1,0,1,0,0,1,15.4,14.4,18,0
16,1,1,1,0,0,1,13.666666666666666,14.166666666666666,19,0
3,1,1,1,0,0,0,12.0,12.2,19,0
16,1,0,1,0,0,1,10.5,12.333333333333334,20,1
4,1,0,1,0,0,1,0.0,0.0,30,1
9,1,0,1,0,0,1,11.615384615384617,10.88888888888889,21,0
13,1,0,1,0,0,1,11.675,12.166666666666666,26,1
